commune_code,commune,province,region,region_code,network,control_period,control_tiles,control_tests,control_devices_sum_across_tiles,control_download_mbps_test_weighted,control_upload_mbps_test_weighted,control_latency_ms_test_weighted,control_loaded_latency_down_ms_test_weighted,control_loaded_latency_up_ms_test_weighted,current_period,current_tiles,current_tests,current_devices_sum_across_tiles,current_download_mbps_test_weighted,current_upload_mbps_test_weighted,current_latency_ms_test_weighted,current_loaded_latency_down_ms_test_weighted,current_loaded_latency_up_ms_test_weighted,delta_download_mbps_test_weighted,delta_pct_download_mbps_test_weighted,delta_upload_mbps_test_weighted,delta_pct_upload_mbps_test_weighted,delta_latency_ms_test_weighted,delta_pct_latency_ms_test_weighted
8107,Penco,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,39.0,129.0,82.0,76.385,19.059,31.566,1703.233,975.651,2026Q2,39.0,181.0,90.0,100.908,20.846,27.05,1911.201,1024.624,24.523,32.104,1.787,9.376,-4.516,-14.307
8108,San Pedro de la Paz,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,127.0,3578.0,1355.0,448.55,365.109,7.098,236.203,220.604,2026Q2,131.0,4736.0,1520.0,449.961,383.555,7.706,257.309,264.459,1.411,0.315,18.446,5.052,0.608,8.566
8108,San Pedro de la Paz,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,90.0,449.0,219.0,116.517,22.354,27.746,1622.808,1192.951,2026Q2,99.0,508.0,254.0,98.576,22.692,26.691,1966.447,1336.213,-17.941,-15.398,0.338,1.512,-1.055,-3.802
8109,Santa Juana,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,36.0,171.0,66.0,258.834,179.773,17.24,248.941,376.129,2026Q2,25.0,77.0,46.0,319.932,224.377,13.234,226.562,156.37,61.098,23.605,44.604,24.811,-4.006,-23.237
8109,Santa Juana,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,58.0,181.0,63.0,89.155,11.763,30.718,2284.0,2482.204,2026Q2,37.0,121.0,45.0,65.603,9.681,36.298,1546.05,1648.496,-23.552,-26.417,-2.082,-17.7,5.58,18.165
8110,Talcahuano,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,126.0,2483.0,1018.0,464.069,403.345,8.069,217.281,217.136,2026Q2,119.0,2529.0,1028.0,466.438,416.258,7.773,224.321,245.999,2.369,0.51,12.913,3.201,-0.296,-3.668
8110,Talcahuano,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,92.0,505.0,287.0,105.971,25.553,30.085,1802.994,1283.002,2026Q2,86.0,617.0,247.0,77.958,18.641,32.95,2204.537,1319.314,-28.013,-26.435,-6.912,-27.05,2.865,9.523
8111,Tomé,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,73.0,912.0,310.0,465.77,374.307,7.74,217.66,231.639,2026Q2,65.0,801.0,254.0,468.046,402.608,8.599,279.519,257.147,2.276,0.489,28.301,7.561,0.859,11.098
8111,Tomé,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,66.0,236.0,141.0,68.13,17.759,59.653,1710.553,1469.838,2026Q2,65.0,239.0,122.0,61.171,18.149,35.703,1599.832,1139.013,-6.959,-10.214,0.39,2.196,-23.95,-40.149
8112,Hualpén,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,53.0,1836.0,724.0,464.708,404.338,7.996,228.911,225.073,2026Q2,53.0,1819.0,749.0,482.729,415.152,8.261,239.175,237.589,18.021,3.878,10.814,2.674,0.265,3.314
8112,Hualpén,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,56.0,337.0,161.0,83.432,19.342,33.884,2105.579,1480.533,2026Q2,55.0,313.0,146.0,93.483,19.142,27.01,1808.785,1364.645,10.051,12.047,-0.2,-1.034,-6.874,-20.287
8201,Lebu,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,39.0,211.0,101.0,435.965,349.71,11.066,274.267,137.938,2026Q2,30.0,147.0,74.0,442.876,374.692,9.463,316.966,175.109,6.911,1.585,24.982,7.144,-1.603,-14.486
8201,Lebu,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,45.0,150.0,68.0,90.585,22.375,57.187,1116.9,1302.147,2026Q2,27.0,92.0,38.0,166.553,24.699,28.152,1347.659,860.913,75.968,83.864,2.324,10.387,-29.035,-50.772
8202,Arauco,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,63.0,434.0,186.0,433.292,372.249,8.871,247.417,287.744,2026Q2,54.0,389.0,145.0,447.556,381.346,9.111,464.419,470.972,14.264,3.292,9.097,2.444,0.24,2.705
8202,Arauco,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,52.0,208.0,92.0,72.97,21.547,42.572,1417.5,1236.409,2026Q2,72.0,180.0,101.0,75.514,15.928,30.011,1954.669,1234.011,2.544,3.486,-5.619,-26.078,-12.561,-29.505
8203,Cañete,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,103.0,548.0,216.0,273.608,183.628,17.859,273.819,246.75,2026Q2,84.0,535.0,179.0,359.822,270.405,13.867,256.806,207.626,86.214,31.51,86.777,47.257,-3.992,-22.353
8203,Cañete,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,82.0,366.0,151.0,89.058,18.125,38.719,1763.096,1377.041,2026Q2,70.0,405.0,113.0,101.944,21.662,36.356,1684.468,1008.854,12.886,14.469,3.537,19.514,-2.363,-6.103
8204,Contulmo,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,12.0,50.0,18.0,573.329,419.239,9.18,200.16,276.64,2026Q2,9.0,43.0,15.0,284.83,203.94,8.419,159.651,174.628,-288.499,-50.32,-215.299,-51.355,-0.761,-8.29
8204,Contulmo,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,33.0,132.0,42.0,63.05,10.325,35.667,2080.364,1262.22,2026Q2,51.0,171.0,71.0,67.704,16.46,31.17,1190.333,1208.526,4.654,7.381,6.135,59.419,-4.497,-12.608
8205,Curanilahue,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,35.0,262.0,94.0,341.961,276.559,6.477,303.958,337.095,2026Q2,35.0,315.0,116.0,347.031,327.998,6.514,364.251,427.21,5.07,1.483,51.439,18.6,0.037,0.571
8205,Curanilahue,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,29.0,70.0,41.0,58.845,13.337,31.971,1889.143,1758.814,2026Q2,23.0,62.0,38.0,116.872,30.682,39.532,1571.667,1118.806,58.027,98.61,17.345,130.052,7.561,23.65
8206,Los Alamos,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,37.0,271.0,82.0,369.771,285.23,13.79,282.801,246.871,2026Q2,41.0,243.0,82.0,369.57,296.577,10.864,319.158,319.667,-0.201,-0.054,11.347,3.978,-2.926,-21.218
8206,Los Alamos,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,32.0,66.0,43.0,141.665,29.189,30.273,1561.136,1187.591,2026Q2,26.0,63.0,39.0,91.132,19.973,63.429,1691.581,1336.381,-50.533,-35.671,-9.216,-31.574,33.156,109.523
8207,Tirúa,Arauco,Región del Bío-Bío,8.0,fixed,2026Q1,26.0,91.0,36.0,101.005,20.927,48.857,355.462,199.857,2026Q2,19.0,41.0,27.0,154.31,24.506,47.098,182.122,84.707,53.305,52.775,3.579,17.102,-1.759,-3.6
8207,Tirúa,Arauco,Región del Bío-Bío,8.0,mobile,2026Q1,58.0,344.0,126.0,57.819,15.602,44.241,1629.971,1553.804,2026Q2,66.0,434.0,110.0,56.482,14.36,40.756,1431.111,1256.194,-1.337,-2.312,-1.242,-7.961,-3.485,-7.877
8301,Los Ángeles,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,675.0,5272.0,2106.0,328.872,264.489,12.564,251.934,295.201,2026Q2,603.0,6196.0,2015.0,345.257,280.375,12.841,288.761,277.434,16.385,4.982,15.886,6.006,0.277,2.205
8301,Los Ángeles,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,343.0,1507.0,730.0,70.61,16.998,35.052,2002.652,1441.458,2026Q2,316.0,1438.0,735.0,84.894,19.266,33.653,1879.01,1237.645,14.284,20.229,2.268,13.343,-1.399,-3.991
8302,Antuco,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,29.0,102.0,43.0,102.037,70.172,20.588,382.673,367.069,2026Q2,25.0,79.0,35.0,123.142,51.828,20.658,283.975,495.443,21.105,20.684,-18.344,-26.141,0.07,0.34
8302,Antuco,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,23.0,54.0,34.0,28.103,10.632,35.019,2612.17,1512.778,2026Q2,21.0,56.0,33.0,79.696,16.88,34.679,1847.929,1713.0,51.593,183.585,6.248,58.766,-0.34,-0.971
8303,Cabrero,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,109.0,620.0,247.0,236.193,179.435,15.073,268.098,304.911,2026Q2,92.0,527.0,199.0,349.395,279.652,11.355,270.922,356.888,113.202,47.928,100.217,55.851,-3.718,-24.667
8303,Cabrero,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,81.0,245.0,141.0,64.083,12.468,32.086,2449.597,1545.98,2026Q2,74.0,273.0,102.0,54.345,12.854,31.289,2142.346,1273.201,-9.738,-15.196,0.386,3.096,-0.797,-2.484
8304,Laja,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,41.0,234.0,112.0,292.632,201.072,11.808,301.5,308.009,2026Q2,37.0,208.0,87.0,337.084,216.415,14.111,199.014,139.361,44.452,15.19,15.343,7.631,2.303,19.504
8304,Laja,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,48.0,101.0,67.0,78.378,14.351,30.624,2143.842,1358.723,2026Q2,52.0,128.0,62.0,79.342,23.081,29.227,1602.21,1091.984,0.964,1.23,8.73,60.832,-1.397,-4.562
8305,Mulchén,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,49.0,419.0,135.0,332.703,244.22,14.714,285.407,263.864,2026Q2,51.0,437.0,167.0,369.129,298.514,11.725,224.245,261.243,36.426,10.949,54.294,22.232,-2.989,-20.314
8305,Mulchén,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,51.0,130.0,82.0,82.475,14.67,36.469,1469.231,1721.271,2026Q2,59.0,269.0,97.0,99.323,17.757,64.067,1731.438,1366.757,16.848,20.428,3.087,21.043,27.598,75.675
8306,Nacimiento,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,49.0,416.0,130.0,301.284,203.61,13.663,244.555,240.349,2026Q2,48.0,401.0,155.0,405.399,344.614,9.708,249.102,239.357,104.115,34.557,141.004,69.252,-3.955,-28.947
8306,Nacimiento,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,51.0,155.0,74.0,66.415,10.584,34.813,2053.545,1874.755,2026Q2,40.0,228.0,66.0,72.978,15.613,31.373,1555.548,1236.325,6.563,9.882,5.029,47.515,-3.44,-9.881
8307,Negrete,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,21.0,53.0,29.0,196.995,118.328,12.528,267.34,479.698,2026Q2,20.0,155.0,35.0,286.563,235.135,11.277,372.858,227.929,89.568,45.467,116.807,98.715,-1.251,-9.986
8307,Negrete,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,22.0,82.0,47.0,79.046,18.228,49.878,1612.488,1031.756,2026Q2,21.0,151.0,43.0,83.926,18.325,30.682,1802.45,1435.51,4.88,6.174,0.097,0.532,-19.196,-38.486
8308,Quilaco,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,18.0,92.0,27.0,251.827,98.522,23.652,137.054,165.946,2026Q2,27.0,167.0,38.0,287.244,200.558,13.91,398.449,344.497,35.417,14.064,102.036,103.567,-9.742,-41.189
8308,Quilaco,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,15.0,21.0,17.0,81.16,8.983,44.762,1735.0,1958.667,2026Q2,20.0,48.0,28.0,60.48,7.757,49.625,990.383,1558.125,-20.68,-25.481,-1.226,-13.648,4.863,10.864
8309,Quilleco,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,38.0,156.0,72.0,124.573,82.712,13.474,182.058,861.34,2026Q2,37.0,107.0,69.0,100.669,63.603,19.776,315.523,484.729,-23.904,-19.189,-19.109,-23.103,6.302,46.772
8309,Quilleco,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,26.0,67.0,34.0,67.474,11.695,33.582,1199.03,2282.194,2026Q2,16.0,43.0,20.0,88.306,17.15,27.837,2385.907,1582.535,20.832,30.874,5.455,46.644,-5.745,-17.107
8310,San Rosendo,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,7.0,42.0,16.0,361.814,267.579,7.952,143.024,134.833,2026Q2,7.0,35.0,11.0,249.065,147.099,43.343,202.857,131.543,-112.749,-31.162,-120.48,-45.026,35.391,445.058
8310,San Rosendo,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,6.0,9.0,7.0,59.727,17.274,30.778,2440.556,782.889,2026Q2,15.0,24.0,19.0,128.951,29.985,33.333,1155.292,952.217,69.224,115.901,12.711,73.585,2.555,8.301
8311,Santa Bárbara,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,49.0,156.0,86.0,247.196,132.019,23.519,363.628,360.808,2026Q2,34.0,126.0,68.0,397.618,270.314,15.857,252.143,212.841,150.422,60.851,138.295,104.754,-7.662,-32.578
8311,Santa Bárbara,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,52.0,124.0,70.0,64.317,11.989,35.395,2091.259,2023.211,2026Q2,43.0,110.0,62.0,66.941,11.202,34.764,1582.692,2151.164,2.624,4.08,-0.787,-6.564,-0.631,-1.783
8312,Tucapel,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,52.0,303.0,119.0,276.248,212.674,14.254,322.828,307.855,2026Q2,40.0,352.0,124.0,354.082,290.734,10.256,238.128,306.219,77.834,28.175,78.06,36.704,-3.998,-28.048
8312,Tucapel,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,25.0,72.0,34.0,66.82,14.369,31.042,1832.197,1201.264,2026Q2,29.0,104.0,48.0,58.715,14.416,31.625,2303.62,1532.663,-8.105,-12.13,0.047,0.327,0.583,1.878
8313,Yumbel,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,66.0,371.0,115.0,443.536,329.806,12.415,197.798,293.763,2026Q2,60.0,308.0,111.0,448.421,347.034,12.331,236.912,265.619,4.885,1.101,17.228,5.224,-0.084,-0.677
8313,Yumbel,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,74.0,227.0,111.0,64.617,12.357,36.467,1979.288,2025.106,2026Q2,62.0,226.0,87.0,61.276,15.849,34.115,1686.907,1450.168,-3.341,-5.17,3.492,28.259,-2.352,-6.45
8314,Alto Biobío,Bío-Bío,Región del Bío-Bío,8.0,fixed,2026Q1,17.0,84.0,26.0,211.764,161.966,23.405,165.369,237.821,2026Q2,10.0,73.0,15.0,224.192,204.3,16.411,113.37,174.822,12.428,5.869,42.334,26.138,-6.994,-29.883
8314,Alto Biobío,Bío-Bío,Región del Bío-Bío,8.0,mobile,2026Q1,13.0,16.0,14.0,14.304,3.587,42.25,1384.8,1578.312,2026Q2,8.0,17.0,10.0,21.289,3.481,47.235,2090.786,1573.765,6.985,48.832,-0.106,-2.955,4.985,11.799
9101,Temuco,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,376.0,7984.0,3219.0,396.134,364.555,9.598,179.591,233.582,2026Q2,370.0,8783.0,3292.0,424.505,386.546,9.269,181.963,253.945,28.371,7.162,21.991,6.032,-0.329,-3.428
9101,Temuco,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,254.0,1928.0,1024.0,103.971,22.146,32.498,1362.333,1188.595,2026Q2,243.0,1883.0,1005.0,98.141,21.869,36.29,1460.06,1155.158,-5.83,-5.607,-0.277,-1.251,3.792,11.668
9102,Carahue,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,51.0,207.0,80.0,202.331,128.607,23.773,284.464,217.444,2026Q2,47.0,189.0,76.0,264.213,198.563,17.217,257.508,318.72,61.882,30.585,69.956,54.395,-6.556,-27.578
9102,Carahue,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,60.0,182.0,82.0,70.733,10.816,37.066,1339.956,1281.33,2026Q2,41.0,148.0,67.0,98.962,20.648,32.703,1326.709,1124.156,28.229,39.909,9.832,90.902,-4.363,-11.771
9103,Cunco,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,85.0,447.0,133.0,274.853,200.078,17.394,232.327,241.572,2026Q2,59.0,259.0,91.0,335.099,277.587,52.212,487.151,475.355,60.246,21.919,77.509,38.739,34.818,200.172
9103,Cunco,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,77.0,534.0,118.0,54.34,9.337,47.528,1951.389,2267.075,2026Q2,57.0,488.0,86.0,54.935,8.793,41.787,1971.282,1875.559,0.595,1.095,-0.544,-5.826,-5.741,-12.079
9104,Curarrehue,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,58.0,183.0,80.0,134.301,91.818,26.164,328.082,256.869,2026Q2,46.0,177.0,66.0,145.121,120.902,24.91,264.13,455.548,10.82,8.057,29.084,31.676,-1.254,-4.793
9104,Curarrehue,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,20.0,46.0,26.0,45.238,7.602,37.304,1910.652,1619.522,2026Q2,8.0,20.0,8.0,49.224,14.123,29.05,1771.75,588.5,3.986,8.811,6.521,85.78,-8.254,-22.126
9105,Freire,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,118.0,473.0,190.0,222.755,161.045,35.091,378.07,349.814,2026Q2,102.0,655.0,144.0,135.226,79.823,34.551,382.082,352.821,-87.529,-39.294,-81.222,-50.434,-0.54,-1.539
9105,Freire,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,83.0,271.0,113.0,48.777,9.012,35.185,2085.242,2268.446,2026Q2,70.0,290.0,92.0,47.258,9.787,40.993,2404.285,2557.952,-1.519,-3.114,0.775,8.6,5.808,16.507
9106,Galvarino,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,18.0,140.0,33.0,301.353,187.724,19.164,203.836,323.829,2026Q2,17.0,72.0,29.0,302.456,238.124,15.917,247.972,323.0,1.103,0.366,50.4,26.848,-3.247,-16.943
9106,Galvarino,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,28.0,200.0,48.0,108.318,19.003,32.075,1752.585,1856.725,2026Q2,35.0,161.0,51.0,88.089,15.799,34.441,2086.881,1886.662,-20.229,-18.676,-3.204,-16.86,2.366,7.376
9107,Gorbea,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,42.0,185.0,76.0,330.877,270.534,15.005,199.397,163.8,2026Q2,33.0,179.0,68.0,306.203,230.281,16.693,180.268,294.117,-24.674,-7.457,-40.253,-14.879,1.688,11.25
9107,Gorbea,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,34.0,197.0,48.0,56.496,19.13,32.426,1306.33,1136.148,2026Q2,33.0,157.0,45.0,126.106,25.714,28.344,898.822,784.828,69.61,123.212,6.584,34.417,-4.082,-12.589
9108,Lautaro,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,89.0,697.0,249.0,312.636,274.501,21.085,235.83,242.74,2026Q2,80.0,681.0,257.0,338.292,268.531,13.696,212.702,237.659,25.656,8.206,-5.97,-2.175,-7.389,-35.044
9108,Lautaro,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,96.0,468.0,138.0,69.155,9.711,46.013,2375.107,2037.267,2026Q2,86.0,494.0,132.0,62.48,11.58,45.358,1786.616,1950.275,-6.675,-9.652,1.869,19.246,-0.655,-1.424
9109,Loncoche,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,149.0,816.0,292.0,295.296,232.76,14.929,215.322,315.388,2026Q2,111.0,795.0,247.0,370.972,316.074,15.523,151.442,186.318,75.676,25.627,83.314,35.794,0.594,3.979
9109,Loncoche,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,75.0,306.0,114.0,91.419,17.046,34.542,1641.475,1471.395,2026Q2,48.0,192.0,76.0,88.486,15.819,38.208,1432.026,1330.938,-2.933,-3.208,-1.227,-7.198,3.666,10.613
9110,Melipeuco,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,35.0,164.0,51.0,104.78,19.791,31.561,326.927,352.36,2026Q2,21.0,55.0,32.0,79.021,19.214,34.182,294.13,226.389,-25.759,-24.584,-0.577,-2.915,2.621,8.305
9110,Melipeuco,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,26.0,79.0,36.0,51.281,12.521,52.557,2087.241,1342.696,2026Q2,16.0,44.0,24.0,62.144,9.45,37.705,1772.0,1860.614,10.863,21.183,-3.071,-24.527,-14.852,-28.259
9111,Nueva Imperial,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,65.0,417.0,153.0,325.745,250.649,15.384,213.962,295.928,2026Q2,60.0,476.0,119.0,363.602,259.695,15.032,229.362,499.758,37.857,11.622,9.046,3.609,-0.352,-2.288
9111,Nueva Imperial,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,56.0,134.0,82.0,82.082,15.079,32.896,1610.78,1558.963,2026Q2,40.0,130.0,70.0,70.724,12.922,45.077,1832.054,2101.07,-11.358,-13.837,-2.157,-14.305,12.181,37.029
9112,Padre Las Casas,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,126.0,782.0,356.0,336.407,293.954,13.999,189.453,220.427,2026Q2,121.0,991.0,361.0,374.17,320.281,14.233,190.069,253.258,37.763,11.225,26.327,8.956,0.234,1.672
9112,Padre Las Casas,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,147.0,356.0,228.0,65.12,13.61,37.761,1691.594,1675.244,2026Q2,144.0,604.0,241.0,58.654,17.387,39.997,1460.285,1258.282,-6.466,-9.929,3.777,27.752,2.236,5.921
9113,Perquenco,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,17.0,134.0,33.0,546.34,430.378,10.836,146.216,292.082,2026Q2,16.0,51.0,30.0,190.492,162.843,16.353,356.804,520.431,-355.848,-65.133,-267.535,-62.163,5.517,50.914
9113,Perquenco,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,18.0,31.0,22.0,52.623,8.363,42.29,2035.645,2012.677,2026Q2,17.0,45.0,20.0,109.35,13.622,39.733,1571.267,1727.2,56.727,107.799,5.259,62.884,-2.557,-6.046
9114,Pitrufquén,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,90.0,640.0,238.0,364.715,301.704,13.402,172.434,230.158,2026Q2,76.0,560.0,208.0,378.461,326.033,15.264,187.602,232.007,13.746,3.769,24.329,8.064,1.862,13.893
9114,Pitrufquén,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,59.0,199.0,100.0,78.412,13.968,35.688,1811.364,1681.193,2026Q2,40.0,164.0,74.0,106.595,22.28,30.701,1287.356,1151.245,28.183,35.942,8.312,59.507,-4.987,-13.974
9115,Pucón,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,377.0,2480.0,1130.0,246.584,229.949,15.783,206.968,319.329,2026Q2,273.0,1629.0,632.0,265.565,270.584,15.369,184.217,295.552,18.981,7.698,40.635,17.671,-0.414,-2.623
9115,Pucón,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,199.0,705.0,402.0,66.521,15.327,45.651,1681.771,1624.223,2026Q2,117.0,343.0,188.0,78.817,16.101,33.338,1473.597,1655.029,12.296,18.484,0.774,5.05,-12.313,-26.972
9116,Saavedra,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,22.0,101.0,34.0,244.364,186.42,17.238,321.723,752.515,2026Q2,19.0,89.0,24.0,219.24,106.425,21.685,185.618,348.888,-25.124,-10.281,-79.995,-42.911,4.447,25.798
9116,Saavedra,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,31.0,90.0,53.0,107.114,21.572,37.0,1270.364,1808.722,2026Q2,31.0,141.0,54.0,100.631,16.976,34.199,1493.255,1826.766,-6.483,-6.052,-4.596,-21.305,-2.801,-7.57
9117,Teodoro Schmidt,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,44.0,150.0,57.0,387.703,289.335,19.193,311.127,417.5,2026Q2,28.0,84.0,36.0,243.859,141.303,21.274,286.536,276.774,-143.844,-37.102,-148.032,-51.163,2.081,10.842
9117,Teodoro Schmidt,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,50.0,225.0,65.0,56.795,7.545,39.142,1737.351,1762.25,2026Q2,57.0,158.0,71.0,59.975,11.582,42.12,2209.827,2271.12,3.18,5.599,4.037,53.506,2.978,7.608
9118,Toltén,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,18.0,53.0,28.0,171.912,103.932,24.34,366.827,441.208,2026Q2,14.0,48.0,23.0,423.73,389.055,37.0,292.812,218.25,251.818,146.481,285.123,274.336,12.66,52.013
9118,Toltén,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,27.0,71.0,43.0,61.641,13.587,45.282,2052.186,1871.197,2026Q2,17.0,20.0,17.0,39.579,7.749,37.25,2378.05,2494.8,-22.062,-35.791,-5.838,-42.968,-8.032,-17.738
9119,Vilcún,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,82.0,448.0,164.0,292.257,193.161,19.652,156.15,162.324,2026Q2,56.0,328.0,133.0,360.165,267.72,15.579,287.415,302.131,67.908,23.236,74.559,38.599,-4.073,-20.726
9119,Vilcún,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,164.0,391.0,222.0,52.341,10.994,43.422,1564.779,1841.607,2026Q2,68.0,432.0,111.0,61.903,15.577,50.998,1285.157,1590.167,9.562,18.269,4.583,41.686,7.576,17.447
9120,Villarrica,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,594.0,4210.0,1623.0,274.976,227.866,14.369,225.86,355.117,2026Q2,420.0,3063.0,1138.0,346.053,294.923,11.501,196.337,233.653,71.077,25.848,67.057,29.428,-2.868,-19.96
9120,Villarrica,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,235.0,986.0,555.0,58.211,12.976,43.674,1768.531,1526.55,2026Q2,153.0,581.0,280.0,63.324,15.486,40.224,1657.95,1584.514,5.113,8.784,2.51,19.343,-3.45,-7.899
9121,Cholchol,Cautín,Región de La Araucanía,9.0,fixed,2026Q1,25.0,174.0,48.0,263.139,201.153,12.149,252.328,491.115,2026Q2,14.0,70.0,38.0,272.565,200.499,9.3,223.843,668.2,9.426,3.582,-0.654,-0.325,-2.849,-23.45
9121,Cholchol,Cautín,Región de La Araucanía,9.0,mobile,2026Q1,34.0,97.0,43.0,68.107,12.895,32.196,1670.406,2007.546,2026Q2,31.0,79.0,41.0,108.385,17.398,37.709,1707.835,1513.899,40.278,59.139,4.503,34.921,5.513,17.123
9201,Angol,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,91.0,1302.0,379.0,422.867,319.602,8.785,239.22,264.62,2026Q2,81.0,1106.0,319.0,391.508,339.077,9.844,270.982,225.179,-31.359,-7.416,19.475,6.094,1.059,12.055
9201,Angol,Malleco,Región de La Araucanía,9.0,mobile,2026Q1,72.0,218.0,150.0,102.328,18.842,38.729,1585.209,1538.023,2026Q2,140.0,337.0,213.0,76.059,15.672,35.202,1790.693,1422.074,-26.269,-25.671,-3.17,-16.824,-3.527,-9.107
9202,Collipulli,Malleco,Región de La Araucanía,9.0,fixed,2026Q1,65.0,354.0,128.0,292.812,185.466,17.703,381.336,378.732,2026Q2,41.0,302.0,110.0,279.705,215.504,12.669,390.109,325.589,-13.107,-4.476,30.038,16.196,-5.034,-28.436
